case_id,family,feed_height_ft,radiator_end_height_ft,return_kind,return_id,return_length_ft,return_azimuth_deg,coax_length_ft,mast_condition,band,frequency_hz,antenna_resistance_ohm,antenna_reactance_ohm,antenna_raw_swr_50ohm,nec_radiation_efficiency,cache_hit
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az180_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az180,25.0,180.0,19.5,cfrp_5e4_12in,80m,3550000,22.848,-847.41,631.2359326165374,0.8437,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az180_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az180,25.0,180.0,19.5,cfrp_5e4_12in,60m,5357000,61.48,-213.88,16.864727024834103,0.898,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az180_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az180,25.0,180.0,19.5,cfrp_5e4_12in,40m,7050000,217.85,418.05,20.582530555580423,0.9256,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az180_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az180,25.0,180.0,19.5,cfrp_5e4_12in,30m,10120000,347.54,-1019.7,66.91675552450457,0.9115000000000001,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az180_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az180,25.0,180.0,19.5,cfrp_5e4_12in,20m,14050000,165.57,489.54,32.53105714866564,0.9002,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az180_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az180,25.0,180.0,19.5,cfrp_5e4_12in,17m,18080000,3967.7,18.74,79.35577051378706,0.9423999999999999,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az180_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az180,25.0,180.0,19.5,cfrp_5e4_12in,15m,21050000,431.16,-1249.8,81.18255106807945,0.9340999999999999,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az180_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az180,25.0,180.0,19.5,cfrp_5e4_12in,12m,24910000,227.08,-25.341,4.601001319441474,0.9046,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az180_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az180,25.0,180.0,19.5,cfrp_5e4_12in,10m,28050000,1161.0,-1256.5,50.44035117466023,0.892,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az180_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az180,25.0,180.0,19.5,cfrp_5e4_12in,6m,50100000,133.88,-16.484,2.724639682576998,0.8618000000000001,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az180_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az180,25.0,180.0,19.5,cfrp_5e4_3in,160m,1850000,9.5003,-2080.8,9120.383237614184,0.7661,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az180_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az180,25.0,180.0,19.5,cfrp_5e4_3in,80m,3550000,23.051,-847.5,625.8173241329226,0.8448,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az180_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az180,25.0,180.0,19.5,cfrp_5e4_3in,60m,5357000,61.769,-212.97,16.67061703197808,0.8981999999999999,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az180_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az180,25.0,180.0,19.5,cfrp_5e4_3in,40m,7050000,217.42,421.09,20.841379629844916,0.9251999999999999,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az180_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az180,25.0,180.0,19.5,cfrp_5e4_3in,30m,10120000,341.83,-1012.4,66.93655735912397,0.9094,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az180_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az180,25.0,180.0,19.5,cfrp_5e4_3in,20m,14050000,165.54,487.04,32.24051305016077,0.9005,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az180_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az180,25.0,180.0,19.5,cfrp_5e4_3in,17m,18080000,3932.6,26.206,78.65549318753072,0.9442,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az180_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az180,25.0,180.0,19.5,cfrp_5e4_3in,15m,21050000,413.23,-1228.9,81.46555769815586,0.9320999999999999,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az180_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az180,25.0,180.0,19.5,cfrp_5e4_3in,12m,24910000,251.64,-34.356,5.130391009606193,0.91,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az180_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az180,25.0,180.0,19.5,cfrp_5e4_3in,10m,28050000,1165.3,-1234.6,49.4891259016336,0.894,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az180_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az180,25.0,180.0,19.5,cfrp_5e4_3in,6m,50100000,133.11,-20.614,2.736207285597573,0.8612000000000001,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az180_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az180,25.0,180.0,19.5,none,160m,1850000,9.5998,-2085.5,9066.652124456987,0.7687999999999999,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az180_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az180,25.0,180.0,19.5,none,80m,3550000,22.9,-850.17,633.8966223683701,0.8442000000000001,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az180_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az180,25.0,180.0,19.5,none,60m,5357000,59.593,-216.34,17.681877705858287,0.8954000000000001,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az180_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az180,25.0,180.0,19.5,none,40m,7050000,204.79,414.51,21.07247090814561,0.9223,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az180_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az180,25.0,180.0,19.5,none,30m,10120000,360.59,-1038.1,67.10713501163745,0.912,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az180_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az180,25.0,180.0,19.5,none,20m,14050000,226.47,500.47,26.83241697351318,0.9347,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az180_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az180,25.0,180.0,19.5,none,17m,18080000,3758.5,-28.005,75.17417410583748,0.9473999999999999,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az180_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az180,25.0,180.0,19.5,none,15m,21050000,513.83,-1270.1,73.14964328704997,0.9451,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az180_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az180,25.0,180.0,19.5,none,12m,24910000,155.32,-15.897,3.1426549052319257,0.8815000000000001,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az180_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az180,25.0,180.0,19.5,none,10m,28050000,1113.7,-1304.2,52.84567839546206,0.8926000000000001,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az180_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az180,25.0,180.0,19.5,none,6m,50100000,132.69,-9.5835,2.6699181446503966,0.8645,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az90_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az90,25.0,90.0,19.5,cfrp_5e3_3in,160m,1850000,7.642,-1802.0,8505.004855369676,0.7015,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az90_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az90,25.0,90.0,19.5,cfrp_5e3_3in,80m,3550000,18.977,-707.27,530.2094006987851,0.8098000000000001,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az90_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az90,25.0,90.0,19.5,cfrp_5e3_3in,60m,5357000,54.046,-119.46,7.147083383340677,0.885,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az90_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az90,25.0,90.0,19.5,cfrp_5e3_3in,40m,7050000,210.54,518.34,29.937476427783963,0.9233,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az90_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az90,25.0,90.0,19.5,cfrp_5e3_3in,30m,10120000,403.84,-1133.5,71.81694910576988,0.9265000000000001,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az90_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az90,25.0,90.0,19.5,cfrp_5e3_3in,20m,14050000,96.745,315.32,22.96255915759525,0.7142000000000001,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az90_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az90,25.0,90.0,19.5,cfrp_5e3_3in,17m,18080000,4654.8,-328.48,93.55965686919912,0.9057,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az90_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az90,25.0,90.0,19.5,cfrp_5e3_3in,15m,21050000,284.76,-873.21,59.407521778277335,0.8789,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az90_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az90,25.0,90.0,19.5,cfrp_5e3_3in,12m,24910000,366.27,-7.5905,7.328605792394625,0.9138,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az90_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az90,25.0,90.0,19.5,cfrp_5e3_3in,10m,28050000,1165.8,-1224.0,49.04060787785206,0.8926999999999999,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az90_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az90,25.0,90.0,19.5,cfrp_5e3_3in,6m,50100000,143.65,-42.361,3.153830484883572,0.8806,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az90_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az90,25.0,90.0,19.5,cfrp_5e4_12in,160m,1850000,7.6701,-2051.3,10978.710800373774,0.7095999999999999,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az90_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az90,25.0,90.0,19.5,cfrp_5e4_12in,80m,3550000,18.516,-843.47,771.5308740592246,0.8083,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az90_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az90,25.0,90.0,19.5,cfrp_5e4_12in,60m,5357000,51.345,-224.34,21.55834484668581,0.8803,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az90_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az90,25.0,90.0,19.5,cfrp_5e4_12in,40m,7050000,193.87,397.06,20.350326411922268,0.9189,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az90_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az90,25.0,90.0,19.5,cfrp_5e4_12in,30m,10120000,371.61,-1019.2,63.457378933406055,0.9193000000000001,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az90_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az90,25.0,90.0,19.5,cfrp_5e4_12in,20m,14050000,94.879,376.27,32.23768845352971,0.7945,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az90_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az90,25.0,90.0,19.5,cfrp_5e4_12in,17m,18080000,5245.8,84.93,104.94350299319666,0.9137000000000001,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az90_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az90,25.0,90.0,19.5,cfrp_5e4_12in,15m,21050000,313.17,-1091.5,82.49563424693224,0.9153,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az90_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az90,25.0,90.0,19.5,cfrp_5e4_12in,12m,24910000,273.43,-30.316,5.538119974807415,0.9173,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az90_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az90,25.0,90.0,19.5,cfrp_5e4_12in,10m,28050000,1147.9,-1163.6,46.57037954985484,0.8978,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az90_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az90,25.0,90.0,19.5,cfrp_5e4_12in,6m,50100000,153.21,-24.002,3.14810109525354,0.8942,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az90_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az90,25.0,90.0,19.5,cfrp_5e4_3in,160m,1850000,7.6152,-1802.1,8535.88180656153,0.7082999999999999,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az90_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az90,25.0,90.0,19.5,cfrp_5e4_3in,80m,3550000,18.948,-707.3,531.0645268524081,0.8127,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az90_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az90,25.0,90.0,19.5,cfrp_5e4_3in,60m,5357000,54.015,-119.5,7.1536935964040405,0.8856999999999999,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az90_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az90,25.0,90.0,19.5,cfrp_5e4_3in,40m,7050000,210.4,518.46,29.963672984418903,0.9242,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az90_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az90,25.0,90.0,19.5,cfrp_5e4_3in,30m,10120000,403.84,-1133.4,71.80572020484958,0.9270999999999999,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az90_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az90,25.0,90.0,19.5,cfrp_5e4_3in,20m,14050000,92.005,312.42,23.558699822364073,0.7956,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az90_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az90,25.0,90.0,19.5,cfrp_5e4_3in,17m,18080000,4683.7,-323.6,94.12120557870475,0.9177,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az90_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az90,25.0,90.0,19.5,cfrp_5e4_3in,15m,21050000,278.98,-880.71,61.348668148311326,0.9036,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az90_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az90,25.0,90.0,19.5,cfrp_5e4_3in,12m,24910000,392.34,-9.8602,7.851837853931829,0.9427,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az90_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az90,25.0,90.0,19.5,cfrp_5e4_3in,10m,28050000,1171.0,-1218.7,48.80907118531883,0.8994,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az90_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az90,25.0,90.0,19.5,cfrp_5e4_3in,6m,50100000,142.29,-41.449,3.117953245177065,0.8829,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az90_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az90,25.0,90.0,19.5,none,160m,1850000,8.88,-2145.2,10370.409575647736,0.7522,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az90_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az90,25.0,90.0,19.5,none,80m,3550000,20.912,-882.24,747.2105298452008,0.8312,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az90_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az90,25.0,90.0,19.5,none,60m,5357000,53.957,-238.54,23.05378924065876,0.8862000000000001,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az90_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az90,25.0,90.0,19.5,none,40m,7050000,188.57,400.14,20.97057414299838,0.9173,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az90_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az90,25.0,90.0,19.5,none,30m,10120000,390.89,-1055.0,64.878546117693,0.9209999999999999,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az90_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az90,25.0,90.0,19.5,none,20m,14050000,188.49,480.55,28.50295853505859,0.9228000000000001,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az90_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az90,25.0,90.0,19.5,none,17m,18080000,4433.7,-350.93,89.22959659601888,0.9412999999999999,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az90_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az90,25.0,90.0,19.5,none,15m,21050000,513.57,-1226.2,68.90776075576375,0.9504,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az90_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az90,25.0,90.0,19.5,none,12m,24910000,188.29,-65.345,4.249583014806952,0.9091,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az90_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az90,25.0,90.0,19.5,none,10m,28050000,1126.8,-1236.0,49.675897912351004,0.899,True
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az90_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az90,25.0,90.0,19.5,none,6m,50100000,164.93,-26.407,3.391461461502432,0.9006000000000001,True
sloper_20_to_40_feed20_end40_dedicated_angled_29ft_az135_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_29ft_az135,29.0,135.0,19.5,cfrp_5e3_3in,160m,1850000,9.7985,-1906.8,7426.610572293986,0.7601,True
sloper_20_to_40_feed20_end40_dedicated_angled_29ft_az135_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_29ft_az135,29.0,135.0,19.5,cfrp_5e3_3in,80m,3550000,23.977,-743.05,463.1068192996565,0.8419,True
sloper_20_to_40_feed20_end40_dedicated_angled_29ft_az135_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_29ft_az135,29.0,135.0,19.5,cfrp_5e3_3in,60m,5357000,64.092,-124.55,6.754684088943387,0.8961,True
sloper_20_to_40_feed20_end40_dedicated_angled_29ft_az135_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_29ft_az135,29.0,135.0,19.5,cfrp_5e3_3in,40m,7050000,223.3,514.15,28.3313054608944,0.9236,True
sloper_20_to_40_feed20_end40_dedicated_angled_29ft_az135_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_29ft_az135,29.0,135.0,19.5,cfrp_5e3_3in,30m,10120000,354.28,-885.65,51.48730918787028,0.9061,True
sloper_20_to_40_feed20_end40_dedicated_angled_29ft_az135_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_29ft_az135,29.0,135.0,19.5,cfrp_5e3_3in,20m,14050000,543.38,1120.8,57.17837617331234,0.9236,True
sloper_20_to_40_feed20_end40_dedicated_angled_29ft_az135_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_29ft_az135,29.0,135.0,19.5,cfrp_5e3_3in,17m,18080000,2352.1,-628.8,50.405430626774645,0.9109999999999999,True
sloper_20_to_40_feed20_end40_dedicated_angled_29ft_az135_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_29ft_az135,29.0,135.0,19.5,cfrp_5e3_3in,15m,21050000,169.37,-684.35,58.9688267844473,0.9094,True
sloper_20_to_40_feed20_end40_dedicated_angled_29ft_az135_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_29ft_az135,29.0,135.0,19.5,cfrp_5e3_3in,12m,24910000,181.79,281.81,12.568489212629732,0.8690000000000001,True
sloper_20_to_40_feed20_end40_dedicated_angled_29ft_az135_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_29ft_az135,29.0,135.0,19.5,cfrp_5e3_3in,10m,28050000,1281.5,-1048.2,42.793104476424,0.8853,True
sloper_20_to_40_feed20_end40_dedicated_angled_29ft_az135_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_29ft_az135,29.0,135.0,19.5,cfrp_5e3_3in,6m,50100000,1642.9,-141.5,33.10196707555276,0.8792,True
sloper_20_to_40_feed20_end40_dedicated_angled_29ft_az135_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_29ft_az135,29.0,135.0,19.5,cfrp_5e4_12in,160m,1850000,9.592,-1885.5,7418.06128400959,0.7556,True
sloper_20_to_40_feed20_end40_dedicated_angled_29ft_az135_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_29ft_az135,29.0,135.0,19.5,cfrp_5e4_12in,80m,3550000,23.562,-732.54,458.0828856961963,0.8398,True
sloper_20_to_40_feed20_end40_dedicated_angled_29ft_az135_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_29ft_az135,29.0,135.0,19.5,cfrp_5e4_12in,60m,5357000,63.82,-117.27,6.208483598540191,0.8964,True
sloper_20_to_40_feed20_end40_dedicated_angled_29ft_az135_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_29ft_az135,29.0,135.0,19.5,cfrp_5e4_12in,40m,7050000,226.53,522.71,28.839344925221607,0.9254000000000001,True
sloper_20_to_40_feed20_end40_dedicated_angled_29ft_az135_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_29ft_az135,29.0,135.0,19.5,cfrp_5e4_12in,30m,10120000,364.52,-915.67,53.41189204601831,0.9109999999999999,True
sloper_20_to_40_feed20_end40_dedicated_angled_29ft_az135_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_29ft_az135,29.0,135.0,19.5,cfrp_5e4_12in,20m,14050000,471.89,1061.0,57.23744731660433,0.9188,True
sloper_20_to_40_feed20_end40_dedicated_angled_29ft_az135_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_29ft_az135,29.0,135.0,19.5,cfrp_5e4_12in,17m,18080000,2311.1,-505.91,48.437908412462704,0.9135,True
sloper_20_to_40_feed20_end40_dedicated_angled_29ft_az135_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_29ft_az135,29.0,135.0,19.5,cfrp_5e4_12in,15m,21050000,163.62,-672.41,58.82748378544614,0.909,True
sloper_20_to_40_feed20_end40_dedicated_angled_29ft_az135_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_29ft_az135,29.0,135.0,19.5,cfrp_5e4_12in,12m,24910000,195.5,279.62,12.08168990713706,0.8945000000000001,True
sloper_20_to_40_feed20_end40_dedicated_angled_29ft_az135_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_29ft_az135,29.0,135.0,19.5,cfrp_5e4_12in,10m,28050000,1265.2,-1088.8,44.060713465756486,0.8914,True
sloper_20_to_40_feed20_end40_dedicated_angled_29ft_az135_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_29ft_az135,29.0,135.0,19.5,cfrp_5e4_12in,6m,50100000,1770.6,-113.79,35.55837360418392,0.9129999999999999,True
